yORF,G1 Post-START,S/G2,Metaphase,Anaphase,Telophase
YDR100W,2.97473687459,1.508287427505,2.21949751947,1.43472454652,1.6738249010850001
YDR101C,1.4564048972950001,1.35344126775,1.279027548495,1.103492174145,1.1023894989
YDR103W,0.9413030043185,0.7435518952735001,0.7778664978650001,0.7463759564385,0.7144305499604999
YDR105C,0.9014326681445,0.6125454616945001,0.8980192216539999,0.687225624882,0.6706716103404999
YDR107C,1.6862931401165,0.9178669765925,0.7347739745824999,0.6641075585655001,0.7522193993690001
YDR108W,0.572188158296,0.5757620890724999,0.5600453443905,0.4407324234635,0.45197305737250004
YDR109C,0.7321545371889999,1.0536086740115,0.674618472871,0.829120127767,0.6489333701085
YDR110W,1.23192480447,0.8561961318739999,0.932347734774,0.7214385194425,0.8762304497205
YDR111C,1.308954390886,1.0020449192275,0.9478622077259999,1.007046897826,0.999425464202
YDR113C,3.45161653146,2.8335321839649996,1.732703908495,2.873436490585,2.091101662185
YDR115W,2.7384003312200003,2.1984015332949998,2.21678518359,2.39955926775,1.940658662305
YDR116C,1.407310981035,1.2371618448900001,1.376260264915,1.5308029587949998,1.46622907787
YDR117C,1.42109541373,1.699964819525,1.2814087323874999,1.33811641493,1.24191426109
YDR118W,1.0284252731774999,0.5261731390294999,0.596260968294,0.749662519573,0.5988874662965
YDR119W,1.141017110518,1.0663400695904999,0.8598537420550001,0.7489493802335001,0.88755421691
YDR120C,1.4036142897100001,1.45218629781,1.20419444296,1.1636273389,1.204844077125
YDR121W,2.256955982305,3.255981001685,2.40349930956,2.66144598989,2.0603246121
YDR122W,0.675685989604,0.7143695239215,0.5663562088835,0.569032653227,0.6133019709185
YDR123C,0.7217129047555,0.6711857085074999,0.7574576670190001,0.506293785538,0.7666790565985
YDR127W,1.07770322922,1.0366044202015001,0.8882466090915,0.8875153866925001,0.8524990136020001
YDR128W,0.3442175750545,0.23466679550800001,0.24225405362000002,0.21948116379549998,0.24922070869250001
YDR129C,2.12580936754,1.84302036337,1.87853322052,1.95515007914,1.84477199088
YDR130C,2.789726194375,1.55414192247,1.9760864473300002,1.374764764045,1.217053565205
YDR131C,0.6137220420895,0.537702687293,0.5457989178505,0.466109003868,0.5220691845
YDR133C,0.10973955133579999,0.16666068204,0.1911164104385,0.125606360115,0.10495831938360001
YDR134C,0.762026295932,0.83277169953,0.7719265960525,0.7918095689805,0.8792857121940001
YDR135C,0.5219219202659999,0.46812272796700005,0.4307003354815,0.39733930523600003,0.4103874553925
YDR137W,0.809602244582,0.777339870559,0.7802129974,0.6384396343965,0.6076865175525
YDR138W,0.712226105746,0.716903903631,0.5565174726675001,0.632481159768,0.5803173581745
YDR139C,1.55954647543,2.057441513555,2.071838961725,1.77277595282,1.64781857349
YDR140W,1.473497210625,0.7185336819129999,0.7598662506714999,0.8431768506285,0.936372189002
YDR141C,0.6082905278440001,0.558212868213,0.460364220866,0.48805932703699995,0.49696016641100005
YDR142C,0.7558570085325,0.710824347932,0.6055816732795,0.7305423012765,0.548881087264
YDR143C,1.127376964045,1.0440562039995,1.2808312905,1.1112919070585,1.0180167559325
YDR144C,1.0143387487605,0.753607039112,0.6723361494594999,0.6281772682825,0.626604616248
YDR145W,1.708875594565,1.56876193794,1.5642776244999999,1.314288181225,1.4520354307
YDR146C,1.477081251075,1.529196262755,1.5855575440399998,1.450803142865,1.461768211355
YDR147W,0.897033793479,0.800621418198,0.5504827012710001,0.644197998224,0.7939343801400001
YDR148C,2.12208342755,1.99838158229,2.1995586411400003,2.1916737579700003,2.1730645711000003
YDR150W,0.2670588108285,0.2424755370785,0.22575297560949997,0.22564697133650002,0.216196331395
YDR151C,2.056089164395,1.705110103515,1.8000762996500002,1.8741985906349998,1.55705220248
YDR152W,2.207092672515,1.62858098893,1.4045165964850002,1.474795694965,1.578358738265
YDR153C,2.3840637490749996,2.13997578209,2.0597588949850003,1.6707505606550002,1.960732934345
YDR154C,1.16819314934,1.38130613158,1.70296625225,1.462165969165,1.3201561497899998
YDR155C,1.71381121661,1.75351820885,2.133674778405,1.91502409219,2.04271369554
YDR156W,2.6277951117150002,1.93312143353,2.42293689268,2.03597539667,2.03078873627
YDR158W,2.804479245595,2.5501525334800004,2.3823536996700003,2.396250689815,2.690078957545
YDR159W,0.4666282642835,0.4185488623165,0.46303646606800003,0.38640203167,0.41449509579300003
YDR161W,1.98948235163,1.66153752663,1.5817039942550002,1.456340152475,1.51851407245
YDR162C,5.175938509685,3.17918505171,2.029013926295,2.0200447093,2.30170117702
YDR163W,3.16045569369,3.2730666843850003,4.177965522055,2.193018886915,2.8049442746300004
YDR164C,0.6134417409024999,0.7667724143545,0.595438121373,0.603826161306,0.559790791215
YDR165W,1.23837949947,1.0653248017835,1.12114909732,0.9439152031019999,1.0007871171
YDR166C,1.2102395728925002,0.9358313311405,0.8647971981435,0.7918610859090001,0.6999328549585
